46813	官	277	277	0.08813628	64.23600091
46073	査	278	278	0.08674306	64.32274397
46064	利	279	279	0.08672611	64.40947008
46048	忘	280	280	0.08669599	64.49616607
45827	特	281	281	0.08627991	64.58244598
45714	礼	282	282	0.08606716	64.66851314
45539	化	283	283	0.08573768	64.75425082
45412	葉	284	284	0.08549857	64.83974939
45397	務	285	285	0.08547033	64.92521972
45110	売	286	286	0.08492999	65.01014971
44923	客	287	287	0.08457792	65.09472763
44772	語	288	288	0.08429362	65.17902125
44687	病	289	289	0.08413359	65.26315484
44642	察	290	290	0.08404887	65.34720371
44275	仲	291	291	0.08335791	65.43056162
44246	二	292	292	0.08330331	65.51386493
44214	血	293	293	0.08324306	65.59710799
44114	反	294	294	0.08305479	65.68016278
43951	怖	295	295	0.08274790	65.76291068
43925	捜	296	296	0.08269895	65.84560963
43806	望	297	297	0.08247491	65.92808454
43500	認	298	298	0.08189879	66.00998333
43481	断	299	299	0.08186302	66.09184635
43470	品	300	300	0.08184231	66.17368866
43409	進	301	301	0.08172746	66.25541612
43019	軍	302	302	0.08099320	66.33640932
42771	許	303	303	0.08052628	66.41693560
42576	果	304	304	0.08015915	66.49709475
42299	流	305	305	0.07963763	66.57673238
42272	痛	306	306	0.07958680	66.65631918
42174	計	307	307	0.07940229	66.73572147
41912	説	308	308	0.07890901	66.81463048
41850	娘	309	309	0.07879229	66.89342277
41782	転	310	310	0.07866426	66.97208703
41776	完	311	311	0.07865296	67.05073999
41521	夢	312	312	0.07817287	67.12891286
41501	室	313	313	0.07813521	67.20704807
41443	告	314	314	0.07802601	67.28507408
41000	役	315	315	0.07719196	67.36226605
40969	点	316	316	0.07713360	67.43939965
40810	護	317	317	0.07683425	67.51623389
40756	師	318	318	0.07673258	67.59296647
40603	苦	319	319	0.07644452	67.66941099
40533	隊	320	320	0.07631273	67.74572372
40503	歳	321	321	0.07625625	67.82197997
40479	船	322	322	0.07621106	67.89819103
40441	加	323	323	0.07613952	67.97433055
40389	可	324	324	0.07604162	68.05037216
40365	幸	325	325	0.07599643	68.12636859
40338	捕	326	326	0.07594560	68.20231419
40071	星	327	327	0.07544291	68.27775710
40040	傷	328	328	0.07538454	68.35314164
40036	探	329	329	0.07537701	68.42851865
39740	予	330	330	0.07481972	68.50333837
39606	保	331	331	0.07456744	68.57790581
39258	試	332	332	0.07391225	68.65181806
38182	経	333	333	0.07188643	68.72370449
37997	罪	334	334	0.07153812	68.79524261
37964	良	335	335	0.07147599	68.86671860
37874	風	336	336	0.07130655	68.93802515
37855	表	337	337	0.07127078	69.00929593
37790	術	338	338	0.07114840	69.08044433
37710	朝	339	339	0.07099778	69.15144210
37661	想	340	340	0.07090553	69.22234763
37478	兵	341	341	0.07056099	69.29290862
37319	歌	342	342	0.07026163	69.36317025
37279	期	343	343	0.07018632	69.43335657
37243	応	344	344	0.07011854	69.50347512
37019	文	345	345	0.06969681	69.57317193
36927	歩	346	346	0.06952360	69.64269553
36801	活	347	347	0.06928638	69.71198191
36779	光	348	348	0.06924496	69.78122687
36680	貴	349	349	0.06905857	69.85028543
36504	火	350	350	0.06872721	69.91901264
36279	突	351	351	0.06830359	69.98731623
36263	住	352	352	0.06827347	70.05558970
35891	謝	353	353	0.06757309	70.12316279
35781	敵	354	354	0.06736599	70.19052878
35781	第	354	354	0.06736599	70.25789478
35697	険	355	356	0.06720784	70.32510262
35697	隠	355	356	0.06720784	70.39231046
35686	頑	356	358	0.06718713	70.45949759
35660	治	357	359	0.06713818	70.52663577
35409	判	358	360	0.06666562	70.59330139
35369	抜	359	361	0.06659031	70.65989170
35314	花	360	362	0.06648676	70.72637845
35270	座	361	363	0.06640392	70.79278237
35213	難	362	364	0.06629660	70.85907897
35167	質	363	365	0.06621000	70.92528897
35093	医	364	366	0.06607067	70.99135964
34997	倒	365	367	0.06588993	71.05724957
34846	念	366	368	0.06560564	71.12285521
34800	悟	367	369	0.06551903	71.18837424
34754	週	368	370	0.06543243	71.25380667
34731	怒	369	371	0.06538912	71.31919579
34691	薬	370	372	0.06531382	71.38450961
34561	黒	371	373	0.06506906	71.44957867
34472	遅	372	374	0.06490150	71.51448017
34388	在	373	375	0.06474335	71.57922352
34294	馬	374	376	0.06456637	71.64378989
34169	救	375	377	0.06433103	71.70812092
34093	恋	376	378	0.06418794	71.77230886
33977	遠	377	379	0.06396955	71.83627840
33886	川	378	380	0.06379822	71.90007662
33717	色	379	381	0.06348004	71.96355666
33666	去	380	382	0.06338402	72.02694067
33635	映	381	383	0.06332565	72.09026632
33624	院	382	384	0.06330494	72.15357127
33569	常	383	385	0.06320139	72.21677266
33446	赤	384	386	0.06296982	72.27974247
33389	有	385	387	0.06286250	72.34260497
33369	器	386	388	0.06282485	72.40542982
33286	験	387	389	0.06266858	72.46809840
33179	島	388	390	0.06246713	72.53056552
32992	恐	389	391	0.06211506	72.59268058
32892	構	390	392	0.06192678	72.65460736
32886	準	391	393	0.06191549	72.71652285
32787	渡	392	394	0.06172910	72.77825194
32742	民	393	395	0.06164437	72.83989632
32626	犬	394	396	0.06142598	72.90132229
32597	態	395	397	0.06137138	72.96269367
32570	議	396	398	0.06132054	73.02401421
32555	服	397	399	0.06129230	73.08530652
32546	休	398	400	0.06127536	73.14658187
32443	破	399	401	0.06108144	73.20766331
32413	銃	400	402	0.06102495	73.26868826
32340	泣	401	403	0.06088752	73.32957578
32306	号	402	404	0.06082350	73.39039928
32221	藤	403	405	0.06066347	73.45106275
32179	談	404	406	0.06058440	73.51164715
31874	介	405	407	0.06001016	73.57165731
31747	束	406	408	0.05977106	73.63142837
31690	欲	407	409	0.05966374	73.69109211
31649	黙	408	410	0.05958655	73.75067865
31556	鳴	409	411	0.05941145	73.81009011
31540	装	410	412	0.05938133	73.86947144
31539	存	411	413	0.05937945	73.92885089
31342	位	412	414	0.05900855	73.98785944
31229	刑	413	415	0.05879580	74.04665524
31139	打	414	416	0.05862636	74.10528159
31124	未	415	417	0.05859811	74.16387971
31063	答	416	418	0.05848327	74.22236298
30780	義	417	419	0.05795046	74.28031343
30654	写	418	420	0.05771323	74.33802666
30533	公	419	421	0.05748542	74.39551208
30344	害	420	422	0.05712958	74.45264167
30285	了	421	423	0.05701850	74.50966017
30100	素	422	424	0.05667020	74.56633037
29976	遊	423	425	0.05643674	74.62276711
29969	格	424	426	0.05642356	74.67919067
29934	半	425	427	0.05635766	74.73554833
29851	単	426	428	0.05620140	74.79174973
29699	読	427	429	0.05591522	74.84766495
29636	絡	428	430	0.05579661	74.90346156
29619	式	429	431	0.05576460	74.95922617
29497	検	430	432	0.05553491	75.01476108
29465	井	431	433	0.05547466	75.07023574
29426	交	432	434	0.05540124	75.12563698
29268	走	433	435	0.05510377	75.18074075
29220	視	434	436	0.05501339	75.23575414
29066	石	435	437	0.05472345	75.29047760
28807	壊	436	438	0.05423583	75.34471342
28670	満	437	439	0.05397789	75.39869132
28407	爆	438	440	0.05348273	75.45217405
28272	産	439	441	0.05322857	75.50540262
28178	支	440	442	0.05305159	75.55845421
28119	影	441	443	0.05294051	75.61139472
28059	十	442	444	0.05282754	75.66422226
28034	払	443	445	0.05278048	75.71700274
27746	退	444	446	0.05223825	75.76924099
27732	昔	445	447	0.05221189	75.82145288
27616	密	446	448	0.05199349	75.87344637
27411	和	447	449	0.05160753	75.92505391
27363	妻	448	450	0.05151716	75.97657107
27324	姉	449	451	0.05144374	76.02801481
27314	弟	450	452	0.05142491	76.07943972
27225	速	451	453	0.05125735	76.13069707
27109	形	452	454	0.05103895	76.18173602
27068	限	453	455	0.05096176	76.23269777
27011	秘	454	456	0.05085444	76.28355222
26910	徒	455	457	0.05066429	76.33421650
26882	共	456	458	0.05061157	76.38482807
26872	台	457	459	0.05059274	76.43542082
26565	演	458	460	0.05001474	76.48543556
26520	驚	459	461	0.04993002	76.53536558
26447	球	460	462	0.04979258	76.58515817
26332	若	461	463	0.04957607	76.63473423
26291	悲	462	464	0.04949888	76.68423311
26278	観	463	465	0.04947440	76.73370751
26084	両	464	466	0.04910915	76.78281666
26080	練	465	467	0.04910162	76.83191828
25879	投	466	468	0.04872319	76.88064147
